FPR,TPR_correctlocal
0.0,0.0
0.0006593116786075338,0.002881844380403458
0.0016263021405652498,0.003499382461918485
0.002505384378708628,0.0037052284890901604
0.0029449254977803175,0.004116920543433511
0.003472374840666344,0.004322766570605188
0.0038240077359236956,0.004322766570605188
0.003999824183552371,0.004322766570605188
0.004307502966902554,0.004322766570605188
0.004571227638345567,0.004322766570605188
0.004790998197881412,0.004528612597776863
0.005054722869324425,0.004528612597776863
0.005362401652674608,0.004734458624948539
0.005801942771746297,0.004734458624948539
0.006109621555096479,0.004734458624948539
0.006285438002725155,0.004734458624948539
0.006505208562260999,0.004734458624948539
0.006637070897982506,0.004734458624948539
0.006812887345611182,0.004734458624948539
0.006944749681332688,0.004734458624948539
0.007164520240868533,0.00514615067929189
0.007472199024218715,0.00514615067929189
0.007560107248033053,0.00514615067929189
0.00769196958375456,0.005557842733635241
0.007823831919476066,0.005557842733635241
0.008043602479011912,0.005557842733635241
0.008043602479011912,0.005969534787978592
0.00813151070282625,0.005969534787978592
0.008219418926640588,0.006381226842321943
0.0084831435980836,0.006381226842321943
0.008571051821897938,0.006381226842321943
0.008702914157619446,0.006587072869493619
0.008702914157619446,0.006792918896665294
0.00887873060524812,0.006792918896665294
0.009010592940969628,0.006792918896665294
0.009054547052876796,0.006792918896665294
0.00927431761241264,0.006792918896665294
0.009494088171948486,0.006792918896665294
0.009538042283855654,0.006792918896665294
0.009669904619577162,0.006792918896665294
0.009889675179113006,0.006792918896665294
0.009933629291020174,0.006792918896665294
0.010197353962463188,0.00699876492383697
0.010329216298184694,0.00699876492383697
0.01050503274581337,0.007204610951008645
0.01050503274581337,0.007204610951008645
0.01054898685772054,0.007204610951008645
0.010680849193442046,0.007204610951008645
0.010812711529163552,0.007410456978180321
0.010856665641070722,0.007410456978180321
0.011032482088699398,0.007616303005351997
0.011032482088699398,0.007616303005351997
0.011120390312513736,0.007616303005351997
0.011208298536328074,0.007616303005351997
0.011208298536328074,0.007822149032523672
0.011252252648235242,0.008027995059695347
0.011252252648235242,0.008027995059695347
0.011428069095863918,0.008027995059695347
0.011515977319678256,0.008233841086867023
0.011647839655399762,0.008233841086867023
0.011647839655399762,0.008233841086867023
0.011647839655399762,0.008233841086867023
0.011647839655399762,0.008233841086867023
0.011691793767306932,0.008233841086867023
0.011691793767306932,0.008233841086867023
0.0117357478792141,0.0084396871140387
0.011823656103028438,0.008645533141210375
0.011823656103028438,0.008645533141210375
0.011867610214935606,0.00885137916838205
0.011911564326842776,0.00885137916838205
0.011911564326842776,0.009057225195553726
0.011911564326842776,0.009057225195553726
0.011955518438749944,0.009057225195553726
0.012043426662564282,0.009057225195553726
0.01213133488637862,0.009057225195553726
0.01217528899828579,0.009057225195553726
0.01217528899828579,0.009057225195553726
0.01217528899828579,0.009057225195553726
0.012219243110192958,0.009057225195553726
0.012219243110192958,0.009057225195553726
0.012307151334007296,0.009057225195553726
0.012395059557821634,0.009057225195553726
0.012439013669728802,0.009057225195553726
0.01257087600545031,0.009263071222725402
0.012658784229264648,0.009263071222725402
0.012702738341171816,0.009263071222725402
0.012702738341171816,0.009263071222725402
0.012746692453078986,0.009263071222725402
0.012790646564986154,0.009263071222725402
0.012878554788800492,0.009263071222725402
0.01292250890070766,0.009263071222725402
0.01296646301261483,0.009263071222725402
0.01296646301261483,0.009263071222725402
0.013010417124521998,0.009263071222725402
0.013054371236429168,0.009263071222725402
0.013142279460243506,0.009263071222725402
0.013230187684057844,0.009468917249897077
0.013230187684057844,0.009468917249897077
0.013230187684057844,0.009674763277068753
0.013318095907872182,0.009674763277068753
0.01336205001977935,0.009674763277068753
0.013493912355500856,0.009880609304240428
0.013537866467408026,0.009880609304240428
0.013537866467408026,0.009880609304240428
0.013537866467408026,0.009880609304240428
0.013581820579315194,0.009880609304240428
0.013625774691222364,0.009880609304240428
0.013625774691222364,0.009880609304240428
0.013713682915036702,0.009880609304240428
0.013713682915036702,0.009880609304240428
0.013713682915036702,0.009880609304240428
0.01375763702694387,0.010086455331412104
0.01375763702694387,0.010086455331412104
0.013845545250758208,0.01029230135858378
0.013845545250758208,0.010498147385755455
0.013933453474572546,0.01070399341292713
0.013977407586479714,0.010909839440098806
0.013977407586479714,0.010909839440098806
0.014065315810294052,0.010909839440098806
0.014285086369829898,0.011115685467270481
0.014329040481737066,0.011115685467270481
0.014329040481737066,0.011321531494442157
0.014329040481737066,0.011321531494442157
0.014329040481737066,0.011321531494442157
0.014329040481737066,0.011321531494442157
0.014416948705551404,0.011321531494442157
0.014504856929365742,0.011321531494442157
0.01454881104127291,0.011321531494442157
0.01454881104127291,0.011321531494442157
0.01459276515318008,0.011321531494442157
0.014724627488901586,0.011321531494442157
0.014724627488901586,0.011321531494442157
0.014856489824623094,0.011321531494442157
0.014900443936530262,0.011321531494442157
0.014900443936530262,0.011321531494442157
0.01494439804843743,0.011321531494442157
0.0149883521603446,0.011321531494442157
0.015032306272251768,0.011527377521613832
0.015076260384158938,0.011527377521613832
0.015120214496066106,0.011527377521613832
0.015164168607973276,0.011527377521613832
0.015164168607973276,0.011527377521613832
0.015252076831787614,0.011527377521613832
0.015252076831787614,0.011527377521613832
0.015252076831787614,0.011527377521613832
0.015252076831787614,0.011527377521613832
0.015252076831787614,0.011527377521613832
0.015252076831787614,0.011527377521613832
0.015296030943694782,0.011527377521613832
0.01538393916750912,0.011527377521613832
0.01538393916750912,0.011527377521613832
0.01538393916750912,0.011527377521613832
0.01538393916750912,0.011527377521613832
0.015427893279416289,0.011527377521613832
0.015515801503230627,0.011527377521613832
0.015515801503230627,0.011527377521613832
0.015603709727044964,0.011527377521613832
0.015603709727044964,0.011527377521613832
0.015647663838952133,0.011527377521613832
0.015691617950859302,0.011527377521613832
0.015735572062766472,0.011939069575957185
0.01586743439848798,0.011939069575957185
0.01586743439848798,0.011939069575957185
0.01591138851039515,0.011939069575957185
0.01591138851039515,0.01214491560312886
0.015955342622302315,0.01214491560312886
0.016043250846116654,0.01214491560312886
0.016043250846116654,0.01214491560312886
0.01613115906993099,0.012350761630300536
0.01613115906993099,0.012350761630300536
0.01617511318183816,0.012350761630300536
0.01617511318183816,0.012350761630300536
0.01621906729374533,0.012350761630300536
0.01621906729374533,0.012350761630300536
0.0162630214056525,0.012350761630300536
0.0162630214056525,0.012350761630300536
0.016306975517559667,0.012350761630300536
0.016350929629466836,0.012350761630300536
0.016394883741374006,0.012350761630300536
0.016482791965188343,0.012350761630300536
0.01661465430090985,0.012350761630300536
0.01665860841281702,0.012350761630300536
0.01665860841281702,0.012350761630300536
0.01670256252472419,0.012556607657472211
0.016790470748538525,0.012556607657472211
0.016790470748538525,0.012556607657472211
0.016834424860445694,0.012556607657472211
0.016834424860445694,0.012556607657472211
0.016834424860445694,0.012556607657472211
0.016878378972352864,0.012556607657472211
0.0169662871961672,0.012762453684643887
0.0169662871961672,0.012762453684643887
0.0169662871961672,0.012762453684643887
0.0169662871961672,0.012762453684643887
0.0169662871961672,0.012762453684643887
0.0169662871961672,0.012762453684643887
0.01701024130807437,0.012762453684643887
0.017098149531888707,0.012762453684643887
0.017142103643795877,0.012762453684643887
0.017142103643795877,0.012762453684643887
0.017142103643795877,0.012762453684643887
0.017230011867610216,0.012762453684643887
0.017273965979517383,0.012762453684643887
0.017273965979517383,0.012762453684643887
0.017317920091424552,0.012762453684643887
0.017361874203331722,0.012968299711815562
0.01744978242714606,0.013174145738987238
0.01744978242714606,0.013174145738987238
0.01749373653905323,0.013174145738987238
0.0175376906509604,0.013174145738987238
0.017581644762867565,0.013174145738987238
0.017625598874774735,0.013174145738987238
0.017625598874774735,0.013174145738987238
0.017625598874774735,0.013174145738987238
0.017669552986681904,0.013174145738987238
0.017669552986681904,0.013174145738987238
0.017669552986681904,0.013174145738987238
0.017713507098589074,0.013174145738987238
0.017713507098589074,0.013174145738987238
0.017713507098589074,0.013174145738987238
0.01780141532240341,0.013174145738987238
0.01780141532240341,0.013174145738987238
0.01784536943431058,0.013174145738987238
0.017933277658124917,0.013174145738987238
0.017933277658124917,0.013174145738987238
0.018065139993846423,0.013174145738987238
0.018065139993846423,0.013379991766158913
0.018065139993846423,0.013379991766158913
0.018065139993846423,0.013379991766158913
0.018109094105753593,0.013379991766158913
0.018153048217660762,0.013379991766158913
0.01828491055338227,0.013379991766158913
0.01828491055338227,0.013379991766158913
0.018372818777196608,0.013379991766158913
0.018460727001010944,0.013585837793330589
0.018504681112918114,0.013585837793330589
0.01854863522482528,0.013585837793330589
0.01859258933673245,0.013585837793330589
0.01859258933673245,0.013585837793330589
0.01868049756054679,0.013585837793330589
0.018724451672453957,0.013585837793330589
0.018724451672453957,0.013585837793330589
0.018768405784361127,0.013585837793330589
0.018900268120082633,0.013585837793330589
0.018944222231989803,0.013585837793330589
0.018944222231989803,0.013585837793330589
0.01903213045580414,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01907608456771131,0.013585837793330589
0.01912003867961848,0.013585837793330589
0.01916399279152565,0.013585837793330589
0.01916399279152565,0.013585837793330589
0.019207946903432815,0.013585837793330589
0.019251901015339985,0.013585837793330589
0.019251901015339985,0.013585837793330589
0.019295855127247154,0.013585837793330589
0.019339809239154324,0.013585837793330589
0.01942771746296866,0.013585837793330589
0.01942771746296866,0.013791683820502264
0.01942771746296866,0.013791683820502264
0.01947167157487583,0.013791683820502264
0.01947167157487583,0.013791683820502264
0.019515625686783,0.013791683820502264
0.019515625686783,0.013791683820502264
0.019515625686783,0.013791683820502264
0.019603533910597336,0.013791683820502264
0.019647488022504506,0.013791683820502264
0.019647488022504506,0.013791683820502264
0.019691442134411673,0.013791683820502264
0.019735396246318843,0.013791683820502264
0.019779350358226012,0.013791683820502264
0.01986725858204035,0.013791683820502264
0.01986725858204035,0.013791683820502264
0.01991121269394752,0.013791683820502264
0.020043075029669025,0.013791683820502264
0.020087029141576195,0.013791683820502264
0.020087029141576195,0.013791683820502264
0.02017493736539053,0.013791683820502264
0.0202188914772977,0.013791683820502264
0.0202188914772977,0.01399752984767394
0.02026284558920487,0.01399752984767394
0.02030679970111204,0.01399752984767394
0.020394707924926377,0.01399752984767394
