FPR,TPR
0.01217528899828579,0.539934129271305
0.01217528899828579,0.5417867435158501
0.01217528899828579,0.5419925895430219
0.012219243110192958,0.5426101276245369
0.012219243110192958,0.5436393577603952
0.012307151334007296,0.5442568958419103
0.012395059557821634,0.5461095100864554
0.012439013669728802,0.5467270481679704
0.01257087600545031,0.5473445862494853
0.012658784229264648,0.5481679703581721
0.012702738341171816,0.5487855084396871
0.012702738341171816,0.5494030465212021
0.012746692453078986,0.5504322766570605
0.012790646564986154,0.5508439687114038
0.012878554788800492,0.5512556607657472
0.01292250890070766,0.5522848909016056
0.01296646301261483,0.5526965829559489
0.01296646301261483,0.5543433511733223
0.013010417124521998,0.5551667352820091
0.013054371236429168,0.5555784273363524
0.013142279460243506,0.5564018114450391
0.013230187684057844,0.5580485796624125
0.013230187684057844,0.5596953478797859
0.013230187684057844,0.5611362700699877
0.013318095907872182,0.5613421160971593
0.01336205001977935,0.5619596541786743
0.013493912355500856,0.5625771922601894
0.013537866467408026,0.5625771922601894
0.013537866467408026,0.5629888843145328
0.013537866467408026,0.5631947303417044
0.013581820579315194,0.5636064223960477
0.013625774691222364,0.5640181144503911
0.013625774691222364,0.5644298065047345
0.013713682915036702,0.5650473445862495
0.013713682915036702,0.5660765747221078
0.013713682915036702,0.5662824207492796
0.01375763702694387,0.5673116508851379
0.01375763702694387,0.5681350349938247
0.013845545250758208,0.569781803211198
0.013845545250758208,0.5706051873198847
0.013933453474572546,0.5720461095100865
0.013977407586479714,0.5730753396459448
0.013977407586479714,0.5730753396459448
0.014065315810294052,0.5734870317002881
0.014285086369829898,0.5738987237546316
0.014329040481737066,0.5747221078633182
0.014329040481737066,0.5753396459448332
0.014329040481737066,0.5757513379991767
0.014329040481737066,0.5769864141622066
0.014329040481737066,0.5776039522437217
0.014416948705551404,0.5780156442980651
0.014504856929365742,0.5788390284067517
0.01454881104127291,0.579250720461095
0.01454881104127291,0.5800741045697818
0.01459276515318008,0.5804857966241251
0.014724627488901586,0.5813091807328119
0.014724627488901586,0.5823384108686702
0.014856489824623094,0.583161794977357
0.014900443936530262,0.583779333058872
0.014900443936530262,0.5841910251132153
0.01494439804843743,0.5852202552490737
0.0149883521603446,0.5854261012762454
0.015032306272251768,0.5864553314121037
0.015076260384158938,0.5872787155207905
0.015120214496066106,0.5872787155207905
0.015164168607973276,0.5876904075751338
0.015164168607973276,0.5878962536023055
0.015252076831787614,0.5883079456566488
0.015252076831787614,0.5891313297653356
0.015252076831787614,0.5891313297653356
0.015252076831787614,0.5897488678468505
0.015252076831787614,0.5903664059283655
0.015252076831787614,0.590778097982709
0.015296030943694782,0.5909839440098806
0.01538393916750912,0.5916014820913956
0.01538393916750912,0.5922190201729106
0.01538393916750912,0.5922190201729106
0.01538393916750912,0.5924248662000824
0.015427893279416289,0.5924248662000824
0.015515801503230627,0.5924248662000824
0.015515801503230627,0.593248250308769
0.015603709727044964,0.5936599423631124
0.015603709727044964,0.593865788390284
0.015647663838952133,0.5940716344174557
0.015691617950859302,0.5940716344174557
0.015735572062766472,0.5948950185261425
0.01586743439848798,0.5951008645533141
0.01586743439848798,0.5953067105804858
0.01591138851039515,0.5955125566076575
0.01591138851039515,0.5959242486620008
0.015955342622302315,0.5965417867435159
0.016043250846116654,0.5969534787978592
0.016043250846116654,0.5979827089337176
0.01613115906993099,0.598394400988061
0.01613115906993099,0.5986002470152326
0.01617511318183816,0.5988060930424043
0.01617511318183816,0.5992177850967476
0.01621906729374533,0.5994236311239193
0.01621906729374533,0.5998353231782627
0.0162630214056525,0.6000411692054344
0.0162630214056525,0.6000411692054344
0.016306975517559667,0.600247015232606
0.016350929629466836,0.6004528612597777
0.016394883741374006,0.6004528612597777
0.016482791965188343,0.6004528612597777
0.01661465430090985,0.6004528612597777
0.01665860841281702,0.6006587072869494
0.01665860841281702,0.600864553314121
0.01670256252472419,0.6010703993412927
0.016790470748538525,0.6012762453684644
0.016790470748538525,0.6012762453684644
0.016834424860445694,0.6016879374228078
0.016834424860445694,0.6020996294771511
0.016834424860445694,0.6025113215314944
0.016878378972352864,0.6031288596130094
0.0169662871961672,0.6037463976945245
0.0169662871961672,0.6039522437216962
0.0169662871961672,0.6039522437216962
0.0169662871961672,0.6039522437216962
0.0169662871961672,0.6043639357760395
0.0169662871961672,0.6047756278303829
0.01701024130807437,0.6055990119390696
0.017098149531888707,0.606010703993413
0.017142103643795877,0.6066282420749279
0.017142103643795877,0.6068340881020996
0.017142103643795877,0.6076574722107864
0.017230011867610216,0.607863318237958
0.017273965979517383,0.6082750102923014
0.017273965979517383,0.6088925483738163
0.017317920091424552,0.6093042404281598
0.017361874203331722,0.6097159324825031
0.01744978242714606,0.6105393165911898
0.01744978242714606,0.6105393165911898
0.01749373653905323,0.6109510086455331
0.0175376906509604,0.6115685467270482
0.017581644762867565,0.6117743927542199
0.017625598874774735,0.6119802387813915
0.017625598874774735,0.6121860848085632
0.017625598874774735,0.6123919308357348
0.017669552986681904,0.6123919308357348
0.017669552986681904,0.6125977768629065
0.017669552986681904,0.6130094689172499
0.017713507098589074,0.6132153149444216
0.017713507098589074,0.6134211609715933
0.017713507098589074,0.6136270069987649
0.01780141532240341,0.6140386990531083
0.01780141532240341,0.6144503911074516
0.01784536943431058,0.6150679291889667
0.017933277658124917,0.6150679291889667
0.017933277658124917,0.6152737752161384
0.018065139993846423,0.6152737752161384
0.018065139993846423,0.616097159324825
0.018065139993846423,0.6163030053519967
0.018065139993846423,0.6167146974063401
0.018109094105753593,0.6167146974063401
0.018153048217660762,0.6171263894606834
0.01828491055338227,0.6177439275421984
0.01828491055338227,0.6179497735693701
0.018372818777196608,0.6179497735693701
0.018460727001010944,0.6183614656237134
0.018504681112918114,0.6183614656237134
0.01854863522482528,0.6183614656237134
0.01859258933673245,0.6183614656237134
0.01859258933673245,0.6185673116508852
0.01868049756054679,0.6189790037052285
0.018724451672453957,0.6191848497324002
0.018724451672453957,0.6193906957595718
0.018768405784361127,0.6195965417867435
0.018900268120082633,0.6195965417867435
0.018944222231989803,0.6195965417867435
0.018944222231989803,0.6200082338410868
0.01903213045580414,0.6202140798682585
0.01907608456771131,0.6202140798682585
0.01907608456771131,0.6202140798682585
0.01907608456771131,0.6206257719226019
0.01907608456771131,0.6208316179497736
0.01907608456771131,0.6210374639769453
0.01907608456771131,0.6212433100041169
0.01907608456771131,0.6216550020584602
0.01907608456771131,0.6216550020584602
0.01912003867961848,0.6216550020584602
0.01916399279152565,0.6218608480856319
0.01916399279152565,0.6218608480856319
0.019207946903432815,0.6218608480856319
0.019251901015339985,0.6218608480856319
0.019251901015339985,0.6218608480856319
0.019295855127247154,0.6218608480856319
0.019339809239154324,0.6220666941128036
0.01942771746296866,0.6220666941128036
0.01942771746296866,0.6222725401399753
0.01942771746296866,0.622478386167147
0.01947167157487583,0.6228900782214903
0.01947167157487583,0.6233017702758337
0.019515625686783,0.6235076163030053
0.019515625686783,0.6239193083573487
0.019515625686783,0.6241251543845204
0.019603533910597336,0.6245368464388638
0.019647488022504506,0.6247426924660354
0.019647488022504506,0.6249485384932071
0.019691442134411673,0.6249485384932071
0.019735396246318843,0.6249485384932071
0.019779350358226012,0.6251543845203787
0.01986725858204035,0.6255660765747221
0.01986725858204035,0.6255660765747221
0.01991121269394752,0.6257719226018937
0.020043075029669025,0.6259777686290655
0.020087029141576195,0.6259777686290655
0.020087029141576195,0.6259777686290655
0.02017493736539053,0.6261836146562372
0.0202188914772977,0.6261836146562372
0.0202188914772977,0.6265953067105805
0.02026284558920487,0.6268011527377522
0.02030679970111204,0.6272128447920955
0.020394707924926377,0.6274186908192672
0.020482616148740716,0.6274186908192672
0.020482616148740716,0.6274186908192672
0.020482616148740716,0.6274186908192672
0.020526570260647883,0.6278303828736106
0.020526570260647883,0.6282420749279539
0.020570524372555053,0.6282420749279539
0.020614478484462222,0.6286537669822972
0.020614478484462222,0.6290654590366406
0.020614478484462222,0.6294771510909839
0.020614478484462222,0.6298888431453273
0.020614478484462222,0.630094689172499
0.020614478484462222,0.630712227254014
0.020614478484462222,0.631329765335529
0.02065843259636939,0.6317414573898724
0.02070238670827656,0.6319473034170441
0.02070238670827656,0.6323589954713874
0.02074634082018373,0.6325648414985591
0.02074634082018373,0.6325648414985591
0.02074634082018373,0.6327706875257307
0.02074634082018373,0.6329765335529024
0.02074634082018373,0.6333882256072457
0.0207902949320909,0.6335940716344175
0.020834249043998065,0.6337999176615892
0.020878203155905235,0.6340057636887608
0.020878203155905235,0.6340057636887608
0.020922157267812404,0.6344174557431042
0.02101006549162674,0.6348291477974475
0.02101006549162674,0.6350349938246191
0.02105401960353391,0.6352408398517908
0.02109797371544108,0.6356525319061342
0.02109797371544108,0.6358583779333059
0.021141927827348247,0.6360642239604776
0.021229836051162587,0.6362700699876492
0.021229836051162587,0.6364759160148209
0.021361698386884093,0.6364759160148209
0.021405652498791262,0.6366817620419926
0.021405652498791262,0.6366817620419926
0.021405652498791262,0.6370934540963359
0.021449606610698432,0.6372993001235077
0.02153751483451277,0.637710992177851
0.02153751483451277,0.6381226842321943
0.02153751483451277,0.6381226842321943
0.02153751483451277,0.6387402223137093
0.02153751483451277,0.638946068340881
0.02153751483451277,0.6391519143680527
0.02153751483451277,0.6391519143680527
0.02153751483451277,0.6391519143680527
0.021625423058327105,0.6391519143680527
0.021713331282141445,0.6393577603952244
0.02180123950595578,0.6395636064223961
0.02184519361786295,0.6397694524495677
0.02193310184167729,0.6399752984767394
0.02193310184167729,0.6399752984767394
0.02193310184167729,0.6401811445039111
0.02193310184167729,0.6401811445039111
0.02193310184167729,0.6403869905310827
0.022021010065491627,0.6403869905310827
0.022021010065491627,0.6403869905310827
0.022021010065491627,0.640798682585426
0.022108918289305963,0.640798682585426
0.022108918289305963,0.6412103746397695
0.022108918289305963,0.6412103746397695
0.022152872401213133,0.6412103746397695
0.022152872401213133,0.6414162206669412
0.022196826513120303,0.6414162206669412
0.022196826513120303,0.6416220666941128
0.022196826513120303,0.6418279127212845
0.02228473473693464,0.6422396047756278
0.02228473473693464,0.6422396047756278
0.02232868884884181,0.6422396047756278
0.02237264296074898,0.6424454508027995
0.02237264296074898,0.6426512968299711
0.02237264296074898,0.6430629888843146
0.02237264296074898,0.6430629888843146
0.02241659707265615,0.6430629888843146
0.02241659707265615,0.6430629888843146
0.02241659707265615,0.6432688349114862
0.02241659707265615,0.6436805269658296
0.02241659707265615,0.6436805269658296
0.02241659707265615,0.6440922190201729
0.022460551184563315,0.6442980650473445
0.022460551184563315,0.6445039110745162
0.022460551184563315,0.6445039110745162
0.022460551184563315,0.6449156031288596
0.022460551184563315,0.6449156031288596
0.022460551184563315,0.6451214491560313
0.022548459408377654,0.6451214491560313
0.022548459408377654,0.6451214491560313
0.022548459408377654,0.6451214491560313
0.022548459408377654,0.6451214491560313
0.022592413520284824,0.6451214491560313
0.022592413520284824,0.645327295183203
0.02263636763219199,0.6455331412103746
0.02263636763219199,0.6457389872375463
0.02263636763219199,0.6457389872375463
0.02263636763219199,0.6463565253190613
0.02268032174409916,0.6465623713462331
0.02268032174409916,0.6469740634005764
0.02268032174409916,0.6471799094277481
0.02268032174409916,0.6471799094277481
0.022768229967913497,0.6475916014820914
0.022768229967913497,0.647797447509263
0.022856138191727837,0.647797447509263
0.022900092303635006,0.6482091395636064
0.022900092303635006,0.6484149855907781
0.022900092303635006,0.6484149855907781
0.022900092303635006,0.6488266776451215
0.022900092303635006,0.6488266776451215
0.022900092303635006,0.6490325236722931
0.022900092303635006,0.6490325236722931
0.022944046415542173,0.6492383696994648
0.022944046415542173,0.6492383696994648
0.022944046415542173,0.6492383696994648
0.022944046415542173,0.6492383696994648
0.023075908751263682,0.6492383696994648
0.02311986286317085,0.6496500617538081
0.02311986286317085,0.6496500617538081
0.02316381697507802,0.6496500617538081
0.02316381697507802,0.6500617538081515
0.02320777108698519,0.6500617538081515
0.02320777108698519,0.6502675998353232
0.023251725198892355,0.6504734458624949
0.023295679310799525,0.6504734458624949
0.023295679310799525,0.6506792918896666
0.023295679310799525,0.6506792918896666
0.023295679310799525,0.6510909839440099
0.023383587534613864,0.6512968299711815
0.02342754164652103,0.6512968299711815
0.02342754164652103,0.6512968299711815
0.02355940398224254,0.6512968299711815
0.023603358094149707,0.6515026759983532
0.023603358094149707,0.6517085220255249
0.023603358094149707,0.6517085220255249
0.023603358094149707,0.6519143680526965
0.023603358094149707,0.6521202140798683
0.023647312206056877,0.65232606010704
0.023647312206056877,0.65232606010704
0.023647312206056877,0.6525319061342116
0.023691266317964046,0.6525319061342116
0.023691266317964046,0.6525319061342116
0.023735220429871213,0.652943598188555
0.023735220429871213,0.6531494442157266
0.023779174541778383,0.6533552902428983
0.023779174541778383,0.6533552902428983
0.023823128653685553,0.6537669822972416
0.023867082765592722,0.6537669822972416
0.02391103687749989,0.6537669822972416
0.02391103687749989,0.654178674351585
0.02391103687749989,0.654178674351585
0.02391103687749989,0.654178674351585
0.02391103687749989,0.6543845203787567
0.02395499098940706,0.6545903664059284
0.02395499098940706,0.6545903664059284
0.02395499098940706,0.6545903664059284
0.0240428992132214,0.6547962124331
0.0240428992132214,0.6547962124331
0.024086853325128565,0.6547962124331
0.024130807437035735,0.6547962124331
0.024130807437035735,0.6552079044874434
0.024130807437035735,0.6552079044874434
0.024130807437035735,0.6552079044874434
0.024130807437035735,0.6552079044874434
0.024174761548942904,0.6552079044874434
0.02426266977275724,0.655413750514615
0.02426266977275724,0.6558254425689585
0.02426266977275724,0.6560312885961301
0.02426266977275724,0.6560312885961301
0.02430662388466441,0.6562371346233018
0.02430662388466441,0.6562371346233018
0.02430662388466441,0.6562371346233018
0.02435057799657158,0.6564429806504735
0.024394532108478747,0.6566488266776451
0.024394532108478747,0.6566488266776451
0.024438486220385917,0.6568546727048168
0.024438486220385917,0.6570605187319885
0.024438486220385917,0.6574722107863318
0.024526394444200256,0.6576780568135036
0.024526394444200256,0.6578839028406752
0.024526394444200256,0.6578839028406752
0.024526394444200256,0.6580897488678469
0.024570348556107423,0.6580897488678469
0.024614302668014593,0.6580897488678469
0.024658256779921763,0.6580897488678469
0.02470221089182893,0.6580897488678469
0.02470221089182893,0.6585014409221902
0.0247461650037361,0.6585014409221902
0.0247461650037361,0.6585014409221902
0.02479011911564327,0.6585014409221902
0.024878027339457605,0.6585014409221902
0.024878027339457605,0.6585014409221902
0.024921981451364775,0.6589131329765335
0.024921981451364775,0.6591189790037052
0.024921981451364775,0.6595306710580486
0.024921981451364775,0.6595306710580486
0.024921981451364775,0.6595306710580486
0.02505384378708628,0.6595306710580486
0.02505384378708628,0.659942363112392
0.02505384378708628,0.659942363112392
0.02505384378708628,0.659942363112392
0.02505384378708628,0.6601482091395636
0.02509779789899345,0.6603540551667353
0.02514175201090062,0.660559901193907
0.02514175201090062,0.6607657472210786
0.02514175201090062,0.6609715932482503
0.02514175201090062,0.6609715932482503
0.025229660234714957,0.6609715932482503
0.025229660234714957,0.6611774392754219
0.025273614346622127,0.6613832853025937
0.025273614346622127,0.6615891313297654
0.025273614346622127,0.661794977356937
0.025317568458529296,0.661794977356937
0.025317568458529296,0.6620008233841087
0.025361522570436463,0.6620008233841087
0.025405476682343633,0.6622066694112804
0.025405476682343633,0.6622066694112804
0.025405476682343633,0.6622066694112804
0.025405476682343633,0.662412515438452
0.025405476682343633,0.662412515438452
0.025405476682343633,0.6626183614656237
0.025405476682343633,0.6628242074927954
0.025405476682343633,0.6628242074927954
0.025405476682343633,0.6628242074927954
0.025449430794250803,0.6628242074927954
0.025449430794250803,0.6628242074927954
0.02558129312997231,0.663030053519967
0.02558129312997231,0.6634417455743105
0.02558129312997231,0.6636475916014821
0.02562524724187948,0.6636475916014821
0.02562524724187948,0.6636475916014821
0.02566920135378665,0.6638534376286538
0.025713155465693815,0.6638534376286538
0.025801063689508155,0.6638534376286538
0.02593292602522966,0.6638534376286538
0.02593292602522966,0.6638534376286538
0.02593292602522966,0.6640592836558254
0.02597688013713683,0.6642651296829971
0.02597688013713683,0.6644709757101688
0.026020834249043997,0.6644709757101688
0.026020834249043997,0.6644709757101688
0.026064788360951167,0.6644709757101688
0.026108742472858337,0.6646768217373404
0.026108742472858337,0.6646768217373404
0.026152696584765506,0.6646768217373404
0.026196650696672673,0.6648826677645121
0.026196650696672673,0.6648826677645121
0.026240604808579843,0.6648826677645121
0.026240604808579843,0.6648826677645121
0.026240604808579843,0.6650885137916838
0.026284558920487013,0.6650885137916838
0.02632851303239418,0.6650885137916838
0.02641642125620852,0.6652943598188555
0.026504329480022855,0.6652943598188555
0.026504329480022855,0.6657060518731989
0.026548283591930025,0.6657060518731989
0.026548283591930025,0.6657060518731989
0.026592237703837195,0.6657060518731989
0.026592237703837195,0.6657060518731989
0.026592237703837195,0.6657060518731989
0.026592237703837195,0.6661177439275422
0.026592237703837195,0.6661177439275422
0.026636191815744364,0.6661177439275422
0.026636191815744364,0.6663235899547139
0.026636191815744364,0.6663235899547139
0.026636191815744364,0.6663235899547139
0.02668014592765153,0.6663235899547139
0.0267241000395587,0.6665294359818855
0.0267241000395587,0.6667352820090572
0.0267241000395587,0.6667352820090572
0.02676805415146587,0.6667352820090572
0.026812008263373037,0.6667352820090572
0.026812008263373037,0.6667352820090572
0.026812008263373037,0.6667352820090572
0.026855962375280207,0.6667352820090572
0.026855962375280207,0.6671469740634006
0.026855962375280207,0.6673528200905723
0.026855962375280207,0.6673528200905723
0.026943870599094547,0.6673528200905723
0.026943870599094547,0.6679703581720873
0.026943870599094547,0.6679703581720873
0.026943870599094547,0.6681762041992589
0.027031778822908883,0.6681762041992589
0.027031778822908883,0.6681762041992589
0.027075732934816053,0.6681762041992589
0.027075732934816053,0.6681762041992589
0.027119687046723222,0.6683820502264306
0.02716364115863039,0.6683820502264306
0.02716364115863039,0.6685878962536023
0.02716364115863039,0.6687937422807739
0.02720759527053756,0.6689995883079457
0.027295503494351895,0.6689995883079457
0.027295503494351895,0.6689995883079457
0.027339457606259065,0.6692054343351174
0.027339457606259065,0.669411280362289
0.027339457606259065,0.669411280362289
0.027339457606259065,0.6698229724166324
0.027339457606259065,0.6698229724166324
0.027383411718166235,0.6698229724166324
0.027383411718166235,0.6698229724166324
0.027383411718166235,0.6698229724166324
0.027383411718166235,0.670028818443804
0.027383411718166235,0.670028818443804
0.027383411718166235,0.6702346644709757
0.027383411718166235,0.6702346644709757
0.027383411718166235,0.6704405104981473
0.027383411718166235,0.6704405104981473
0.027383411718166235,0.6704405104981473
0.027383411718166235,0.670646356525319
0.027383411718166235,0.670646356525319
0.027383411718166235,0.670646356525319
0.027383411718166235,0.670646356525319
0.027427365830073405,0.6710580485796624
0.027427365830073405,0.6710580485796624
0.027427365830073405,0.6710580485796624
0.027427365830073405,0.6710580485796624
0.02751527405388774,0.6710580485796624
0.02751527405388774,0.6712638946068341
0.02751527405388774,0.6714697406340058
0.02751527405388774,0.6714697406340058
0.02755922816579491,0.6714697406340058
0.027647136389609247,0.6718814326883491
0.027691090501516417,0.6718814326883491
0.027691090501516417,0.6720872787155208
0.027691090501516417,0.6722931247426924
0.027691090501516417,0.6722931247426924
0.027735044613423587,0.6724989707698641
0.027778998725330753,0.6724989707698641
0.027822952837237923,0.6724989707698641
0.027822952837237923,0.6724989707698641
0.027866906949145093,0.6727048167970359
0.027910861061052263,0.6727048167970359
0.027910861061052263,0.6727048167970359
0.027910861061052263,0.6727048167970359
0.027910861061052263,0.6727048167970359
0.027910861061052263,0.6729106628242075
0.027910861061052263,0.6729106628242075
0.027910861061052263,0.6731165088513792
0.027910861061052263,0.6731165088513792
0.027910861061052263,0.6735282009057225
0.027910861061052263,0.6735282009057225
0.027910861061052263,0.6735282009057225
0.02795481517295943,0.6735282009057225
0.0279987692848666,0.6735282009057225
0.02804272339677377,0.6735282009057225
0.02808667750868094,0.6735282009057225
0.02808667750868094,0.6735282009057225
0.02808667750868094,0.6739398929600658
0.02808667750868094,0.6739398929600658
0.02808667750868094,0.6739398929600658
0.028174585732495275,0.674557431041581
0.028174585732495275,0.674557431041581
0.028174585732495275,0.674557431041581
0.028174585732495275,0.674557431041581
0.028218539844402445,0.674557431041581
0.028218539844402445,0.674557431041581
0.028218539844402445,0.674557431041581
0.028218539844402445,0.674557431041581
0.028218539844402445,0.6747632770687526
0.028218539844402445,0.6749691230959243
0.028218539844402445,0.6749691230959243
0.028218539844402445,0.6749691230959243
0.028218539844402445,0.6749691230959243
0.02830644806821678,0.6749691230959243
0.02830644806821678,0.6749691230959243
0.02839435629203112,0.6749691230959243
0.02839435629203112,0.6751749691230959
0.02839435629203112,0.6751749691230959
0.02839435629203112,0.6751749691230959
0.02839435629203112,0.6751749691230959
0.028438310403938287,0.6751749691230959
0.028482264515845457,0.6751749691230959
0.028482264515845457,0.6757925072046109
0.028482264515845457,0.6757925072046109
0.028482264515845457,0.6762041992589543
0.028482264515845457,0.676410045286126
0.028526218627752627,0.6768217373404694
0.028658080963474133,0.677027583367641
0.028658080963474133,0.677027583367641
0.028702035075381303,0.677027583367641
0.028745989187288472,0.677027583367641
0.028745989187288472,0.677027583367641
0.028745989187288472,0.677027583367641
0.02878994329919564,0.6772334293948127
0.02883389741110281,0.6772334293948127
0.028965759746824315,0.6772334293948127
0.028965759746824315,0.6772334293948127
0.028965759746824315,0.6774392754219843
0.028965759746824315,0.6774392754219843
0.028965759746824315,0.677645121449156
0.028965759746824315,0.677645121449156
0.029009713858731485,0.677645121449156
0.029009713858731485,0.6778509674763277
0.029009713858731485,0.6780568135034993
0.029009713858731485,0.6780568135034993
0.029053667970638655,0.6780568135034993
0.02909762208254582,0.6780568135034993
0.02909762208254582,0.6780568135034993
0.02909762208254582,0.6782626595306711
0.02909762208254582,0.6782626595306711
0.02909762208254582,0.6784685055578428
0.02909762208254582,0.6784685055578428
0.02909762208254582,0.6786743515850144
0.02909762208254582,0.6786743515850144
0.02909762208254582,0.6788801976121861
0.02909762208254582,0.6792918896665294
0.02909762208254582,0.6792918896665294
0.02909762208254582,0.6792918896665294
0.02914157619445299,0.6792918896665294
0.02918553030636016,0.6792918896665294
0.02918553030636016,0.6792918896665294
0.02918553030636016,0.6792918896665294
0.02922948441826733,0.6794977356937011
0.029273438530174497,0.6797035817208728
0.029273438530174497,0.6799094277480444
0.029273438530174497,0.6799094277480444
0.029317392642081667,0.6799094277480444
0.029317392642081667,0.6799094277480444
0.029317392642081667,0.6799094277480444
0.029317392642081667,0.6803211198023879
0.029317392642081667,0.6805269658295595
0.029317392642081667,0.6805269658295595
0.029361346753988837,0.6805269658295595
0.029361346753988837,0.6805269658295595
0.029361346753988837,0.6805269658295595
0.029361346753988837,0.6805269658295595
0.029361346753988837,0.6805269658295595
0.029405300865896003,0.6805269658295595
0.029405300865896003,0.6805269658295595
0.029405300865896003,0.6807328118567312
0.029405300865896003,0.6809386578839028
0.029449254977803173,0.6809386578839028
0.029449254977803173,0.6811445039110745
0.029449254977803173,0.6813503499382462
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6817620419925895
0.029449254977803173,0.6819678880197613
0.029449254977803173,0.6819678880197613
0.029449254977803173,0.6819678880197613
0.029449254977803173,0.6819678880197613
0.029449254977803173,0.6819678880197613
0.029449254977803173,0.6819678880197613
0.029493209089710343,0.6819678880197613
0.029493209089710343,0.6819678880197613
0.029493209089710343,0.6819678880197613
0.029537163201617513,0.6819678880197613
0.029537163201617513,0.6819678880197613
0.02958111731352468,0.6821737340469329
0.02958111731352468,0.6821737340469329
0.02958111731352468,0.6821737340469329
0.02958111731352468,0.6821737340469329
0.02962507142543185,0.6823795800741046
0.02962507142543185,0.6823795800741046
0.02966902553733902,0.6823795800741046
0.02966902553733902,0.6823795800741046
0.02971297964924619,0.6825854261012763
0.02971297964924619,0.6825854261012763
0.02971297964924619,0.6825854261012763
0.02971297964924619,0.6829971181556196
0.029756933761153355,0.6829971181556196
0.029756933761153355,0.6832029641827913
0.029756933761153355,0.6832029641827913
0.029756933761153355,0.6832029641827913
0.029756933761153355,0.6832029641827913
0.029756933761153355,0.6832029641827913
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6834088102099629
0.029756933761153355,0.6836146562371346
0.029800887873060525,0.6836146562371346
0.029800887873060525,0.6838205022643064
0.029800887873060525,0.6838205022643064
0.029844841984967695,0.6838205022643064
0.02988879609687486,0.684026348291478
0.02988879609687486,0.684026348291478
0.02988879609687486,0.684026348291478
0.02988879609687486,0.684026348291478
0.02988879609687486,0.6842321943186497
0.02988879609687486,0.6842321943186497
0.02988879609687486,0.6842321943186497
0.02988879609687486,0.6842321943186497
