ImageID,ExpCAM,Threshold,CenterX,CenterY,r=1,r=2,r=3,r=4,r=5,r=6,r=7,r=8,r=9,r=10,r=11,r=12,r=13,r=14,r=15,r=16,r=17,r=18,r=19,r=20,r=21,r=22,r=23,r=24,r=25,r=26,r=27,r=28,r=29,r=30,r=31,r=32,r=33,r=34,r=35,r=36,r=37,r=38,r=39,r=40,r=41,r=42,r=43,r=44,r=45,r=46,r=47,r=48,r=49,r=50,r=51,r=52,r=53,r=54,r=55,r=56,r=57,r=58,r=59,r=60,r=61,r=62,r=63,r=64,r=65,r=66,r=67,r=68,r=69
14-24346_20140606_161_ax_fg,layercam,0.3,130,108,0.008645533141210375,0.02881844380403458,0.06340057636887608,0.10086455331412104,0.14121037463976946,0.1844380403458213,0.2334293948126801,0.2737752161383285,0.3227665706051873,0.3688760806916426,0.42363112391930835,0.4697406340057637,0.5187319884726225,0.5734870317002881,0.622478386167147,0.6714697406340058,0.7089337175792507,0.7492795389048992,0.792507204610951,0.829971181556196,0.8703170028818443,0.9135446685878963,0.9510086455331412,0.9855907780979827,0.9971181556195965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_162_ax_fg,layercam,0.3,130,108,0.009259259259259259,0.024691358024691357,0.05555555555555555,0.09259259259259259,0.1388888888888889,0.17901234567901234,0.2222222222222222,0.2716049382716049,0.32098765432098764,0.3734567901234568,0.4228395061728395,0.47530864197530864,0.5277777777777778,0.5771604938271605,0.6234567901234568,0.6604938271604939,0.7037037037037037,0.7438271604938271,0.7839506172839507,0.8271604938271605,0.8672839506172839,0.8981481481481481,0.9320987654320988,0.9629629629629629,0.9907407407407407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_163_ax_fg,layercam,0.3,130,109,0.00684931506849315,0.0273972602739726,0.05136986301369863,0.08561643835616438,0.13356164383561644,0.17123287671232876,0.2191780821917808,0.2602739726027397,0.3116438356164384,0.3561643835616438,0.410958904109589,0.4657534246575342,0.5136986301369864,0.5684931506849316,0.6095890410958904,0.6506849315068494,0.6883561643835616,0.7294520547945206,0.773972602739726,0.8184931506849316,0.8561643835616438,0.8972602739726028,0.928082191780822,0.9657534246575342,0.9897260273972602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_164_ax_fg,layercam,0.3,130,108,0.0,0.01171875,0.03125,0.0625,0.0859375,0.12109375,0.1484375,0.1953125,0.23828125,0.28515625,0.34765625,0.40234375,0.46875,0.5234375,0.57421875,0.62109375,0.6640625,0.7109375,0.75390625,0.80078125,0.83984375,0.87890625,0.9140625,0.953125,0.9765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_165_ax_fg,layercam,0.3,129,108,0.0,0.0,0.0,0.0,0.00966183574879227,0.03864734299516908,0.09178743961352658,0.14009661835748793,0.20772946859903382,0.26570048309178745,0.3333333333333333,0.41545893719806765,0.4782608695652174,0.5410628019323671,0.6038647342995169,0.6570048309178744,0.7101449275362319,0.7536231884057971,0.8019323671497585,0.8454106280193237,0.8840579710144928,0.9227053140096618,0.961352657004831,0.9903381642512077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_166_ax_fg,layercam,0.3,129,109,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.04678362573099415,0.09941520467836257,0.15789473684210525,0.2222222222222222,0.30409356725146197,0.3684210526315789,0.43859649122807015,0.5029239766081871,0.5789473684210527,0.6432748538011696,0.7076023391812866,0.7719298245614035,0.8245614035087719,0.8713450292397661,0.9181286549707602,0.9532163742690059,0.9883040935672515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_167_ax_fg,layercam,0.3,123,107,0.0,0.0,0.008064516129032258,0.04032258064516129,0.08870967741935484,0.1532258064516129,0.24193548387096775,0.33064516129032256,0.43548387096774194,0.532258064516129,0.6048387096774194,0.7258064516129032,0.782258064516129,0.8548387096774194,0.9032258064516129,0.9596774193548387,0.9919354838709677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_168_ax_fg,layercam,0.3,123,106,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.125,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6944444444444444,0.7638888888888888,0.8611111111111112,0.9166666666666666,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_169_ax_fg,layercam,0.3,128,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.4230769230769231,0.6153846153846154,0.8076923076923077,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14-24346_20140606_170_ax_fg,layercam,0.3,119,107,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_215_ax_fg,layercam,0.3,117,107,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_216_ax_fg,layercam,0.3,115,107,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.17391304347826086,0.3188405797101449,0.5072463768115942,0.7101449275362319,0.8405797101449275,0.9420289855072463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_217_ax_fg,layercam,0.3,117,107,0.0,0.0,0.0,0.01098901098901099,0.06593406593406594,0.16483516483516483,0.2967032967032967,0.45054945054945056,0.6373626373626373,0.7912087912087912,0.8791208791208791,0.945054945054945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_218_ax_fg,layercam,0.3,116,108,0.0,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871,0.21505376344086022,0.3548387096774194,0.5053763440860215,0.6989247311827957,0.8494623655913979,0.9354838709677419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15-13642_20150312_219_ax_fg,layercam,0.3,114,109,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.15463917525773196,0.25773195876288657,0.41237113402061853,0.5670103092783505,0.7319587628865979,0.8865979381443299,0.9587628865979382,0.9896907216494846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
